row ID,row m/z,row retention time,10_QC.CDF Peak area,11_Callo_52_9mg_3.CDF Peak area,12_Brote_14_5mg_1.CDF Peak area,13_Brote_50 _ 1mg_3.CDF Peak area,15_Brote_76_08mg_1.CDF Peak area,14_Brote_44_2 mg_2.CDF Peak area,16_Brote_25_ 3 mg_1.CDF Peak area,17_Brote_33_5 mg_3.CDF Peak area,18_Brote_6_6mg_2.CDF Peak area,19_Brote_22_3mg_2.CDF Peak area,20_Brote_6_6mg_1.CDF Peak area,21_QC.CDF Peak area,22_Brote_76_08mg_2.CDF Peak area,23_Brote_50 _ 1mg_2.CDF Peak area,24_Brote_33_4mg_1.CDF Peak area,25_Brote_44_2 mg_3.CDF Peak area,26_Brote_6_8mg_1.CDF Peak area,27_Brote_12_5mg_2.CDF Peak area,28_Brote_24_ 8mg_3.CDF Peak area,29_Brote_25_ 3 mg_3.CDF Peak area,30_Brote_33_4mg_2.CDF Peak area,31_Brote_22_3mg_3.CDF Peak area,32_QC.CDF Peak area,34_Brote_14_5mg_2.CDF Peak area,36_Callo_40_2mg_1.CDF Peak area,35_Brote_76_08mg_3.CDF Peak area,37_Brote_27_8 mg_1.CDF Peak area,38_Callo_40_2mg_3.CDF Peak area,39_Callo_52_9mg_1.CDF Peak area,40_Brote_6_6mg_2.CDF Peak area,41_Brote_12_5mg_3.CDF Peak area,42_Callo_56_2mg_2.CDF Peak area,43_Brote_33_5 mg_2.CDF Peak area,44_QC.CDF Peak area,45_Callo_52_9mg_2.CDF Peak area,46_Brote_33_4mg_3.CDF Peak area,47_Brote_12_5mg_1.CDF Peak area,48_Brote_6_8mg_3.CDF Peak area,49_Brote_27_8 mg_2.CDF Peak area,50_Brote_24_ 8mg_1.CDF Peak area,51_Brote_33_5 mg_1.CDF Peak area,52_Brote_14_5mg_3.CDF Peak area,53_Brote_24_ 8mg_2.CDF Peak area,54_Brote_44_2 mg_1.CDF Peak area,55_QC.CDF Peak area,57_Brote_27_8 mg_3.CDF Peak area,58_Brote_22_3mg_1.CDF Peak area,59_Callo_40_2mg_2.CDF Peak area,5_Ext_blank.CDF Peak area,60_Brote_50 _ 1mg_1.CDF Peak area,61_Callo_56_2mg_3.CDF Peak area,62_Callo_56_2mg_1.CDF Peak area,63_Brote_6_8mg_2.CDF Peak area,64_Brote_25_ 3 mg_2.CDF Peak area,65_QC.CDF Peak area,66_QC.CDF Peak area,9_QC.CDF Peak area
11,0,3.39,0.0,706.1737141108133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791.8567190083684,0.0,0.0,475.58493332530236,430.95384196426875,0.0,8051.802304342551,291.1843427852272,0.0,2402.8897616849035,51.45779614318755,829.0205568164433,8661.552212349168,0.0,0.0,5185.823325817977,239.773485752929,0.0,407.8105334985289,0.0,2211.4198779484227,0.0,1035.3435096591431,0.0,1046.0159284078486,1840.8196795968186,1356.0009909849769,11952.02163274786,3034.615443068794,455.3676193084864,12068.49007446082,2379.420464611717,0.0,945.8231915648081,44597.4528479798,48857.419625039554,14848.605047437273,75967.42712278322,2457.831958315189,1883.4208155790438,2417.2518355335887,1344.4962903670864,2096.565519348153,0.0,0.0
12,0,3.47,121.38471263899929,1046.3568485653411,0.0,3054.6128414104114,481.6992808758103,1998.0597967564358,1518.431823058867,0.0,101.0367845948836,1373.840291077662,403.9174309112893,267.20157235081507,4431.2308899112395,3599.566491915048,3947.144944415164,4437.436245242552,2254.172173176858,4052.1827707381517,22378.954158594883,2250.794577243093,5469.392442068638,1609.0053622679852,315.38712097042566,352.56956315731713,105.86493726128427,3777.7408814226387,4740.325484392081,282.23683749360663,4485.544930754279,39.41596398432753,4480.371694012975,12719.453543729078,6070.471879277966,534.31599855176,6447.822009732096,7411.939736349878,6200.376041367425,1688.8661395881118,4299.976494300392,25727.438669204228,3652.251794441692,6169.202457727203,25094.9436764166,6479.975655967731,264.29939078897416,4140.824510208463,74.82030675215614,2813.863960980321,1014.130375748147,5443.8859744875845,20978.229255110302,13884.535359021573,1646.9911880165116,1393.2837094120318,280.66639179593756,821.6763481429853,196.27820017592427
13,0,3.47,681.8976635435539,5671.096510294095,12190.538949474569,1054.6478526997555,2663.591680645679,1265.1400086164285,82.08889358791355,0.0,4805.411137830332,4.739781081544451,5405.955186374171,1932.6257785258936,90.18971922260542,1186.477087295594,3.1491375846619554,918.2259764461072,191.35610253411113,879.081352333921,0.0,1564.0001846226996,2.2707259042164885,874.5622234949409,1687.1880841848258,176.3443745281377,27840.29200184545,1130.5329358660456,34.18371538137965,29305.01911601813,2931.213138481411,2274.297806398221,110.495601116865,20.563654672174998,169.89577562503726,1164.9111742954835,1427.3724255009824,583.8898777686549,887.1107120771742,15.969613744710582,884.1601799935471,0.0,0.0,3394.167083224936,0.0,229.34034024998024,131.7834052738062,17.34151669644606,19.83802258098497,3451.800214626541,0.04973499288059018,21.26165324849573,0.0,798.4405140302017,5.802322821567928,1.193086089666241,325.86533216572104,100.13133054455862,1602.0125191272355
14,0,3.47,13.843238877546037,155.36946284623718,0.0,0.0,270.29040944195697,0.0,35.576871565892894,23344.649713429262,82.52300055752168,0.0,589.6136409372563,86.6386374340522,88.22492194777156,0.0,0.0,68.64594911043227,54.629626755105505,0.0,0.0,0.0,167.9802754917334,0.0,70.92086753283249,104.32792162254387,0.0,0.0,29.899652649065967,0.0,24.74588149674834,66.78197419585318,0.0,171.6819926256367,170.0693264596154,19.741123024636988,0.0,220.2506369247133,267.1047620697268,0.0,313.85854135746536,0.0,0.0,0.0,0.0,0.0,87.72558082545292,44.63237976963026,16.166204667183415,0.0,153.05985813546332,0.0,0.0,0.0,0.0,0.0,41.63772033974188,72.42930688314216,301.83676020193167
15,0,3.54,31.116577649071253,17794.253265486834,6.908390568742693,8736.526931276188,11435.685113476064,5701.6798210314755,4.835754489484105,0.0,41.21855470325444,3513.546706272453,19.37858570893546,299.7136060215504,24417.84540266052,19144.328048622825,24046.524799252547,15225.636597335795,3709.1448274591576,17316.087165214816,226074.261929924,2312.047573808708,25754.052831146117,5642.067295093796,63.5463243236675,345.0000872780044,1766.7472762372806,37369.001638090114,100644.71471536168,1867.061113506788,54267.52896418291,419.0870340244468,12729.067640444411,82165.97395101636,10207.37159761578,1101.4633590483722,55822.76498675887,24480.919106335718,31780.059042179764,2100.4479062006203,42512.293706142365,318729.7599139091,6942.44074847947,2573.7844766103767,391182.97951126174,21140.988913300927,159.3946705741654,20909.193867638784,10.858851526875943,33.693290855306806,9.275061972668416,24551.747874933277,190658.4674463636,81224.05156156736,1219.1732688941413,4608.5957017358205,273.8236654346746,823.0158680349782,278.3829321549541
16,0,3.54,8.938779480827506,0.0,1.2631419207456036,4031.7498540395422,5490.479137822871,0.0,0.09315843197269036,56356.420766893294,21.38129014235464,1427.2262243504047,3.726570891917278,249.83255043486648,20.159715653436606,8204.468335682164,10606.537156858223,28.1020424025179,13.830765401122498,7518.507725270555,102932.75701828,956.7746258853372,10702.14932034558,0.0,2112.7090489995708,895.3293437014847,834.2631464379854,29158.278362879064,25088.4907434839,595.6790879857085,23733.22384013054,0.0,6463.2676515564135,193.1638984764864,0.0,33.662334513831404,0.0,11034.015528537764,13673.315549146246,1016.5234944952164,20055.625233891304,160536.93029849516,3416.855210615487,1287.9981815068304,197545.95342180628,0.0,39.43667158882753,0.0,2.9875165941090738,3.0943565651959126,0.0,0.0,0.0,1017.2143541512773,701.5651147347957,1122.6726367386018,25.629033584564482,1025.3283036730993,39.684675712740095
17,0,3.63,0.0,114789.21065529715,168348.96443818408,29317.871319300903,20279.59519403704,7211.116986515777,50021.05267932016,133016.87567344727,0.0,5.1592015038485455,0.0,0.0,7384.157261756702,2325.8940901187602,15581.934567690845,502.62213937342347,0.0,0.0,14852.314724374895,0.0,0.0,0.0,0.0,0.0,1.9517326427929516,0.0,0.0,0.0,799.1637011892177,0.0,0.0,0.0,0.0,0.0,0.0,405.84498418740236,0.0,0.0,18.79532781431348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.766463778463475,29.519895373460017,0.0,0.0,0.0,0.0,0.0,0.0,17302.126432931404,0.0,0.0
18,0,3.63,65.14699626978982,132.70146119676957,0.0,0.0,0.0,20.400745181327935,10.816164784573154,44.79538808802861,4704.986392019951,554.6289281575652,7112.463685438368,15681.21041192116,1171.9652305626414,102.24048984837515,0.0,2515.843011702553,1552.7814806758097,1026.5460936265013,0.0,1335.5496934541166,22955.75387689187,2428.859197452473,26334.55508471896,3549.706895038856,3863.4255700666668,11278.870453344864,10617.553021440965,6804.34586568769,4231.127286820351,61668.06860702832,4316.230775379145,3533.281286580042,4882.770786505882,34233.876859597,3458.0288431425,9855.52494350376,33734.653558094964,28364.313787144994,1973.361143234064,4635.9836739782895,3757.651128403918,28767.80903743688,6101.181182232884,1110.087687975298,36263.302339965936,23221.269588770097,20974.056311714197,18635.47712642359,0.0,3497.330961028893,4633.425096377762,7309.063424221753,8967.776867367264,5867.565800860041,14529.81477015239,50197.554943829266,8990.786493997277
19,0,3.63,3844.0059622974627,16539.31848371805,6390.039152978527,2855.286616651931,2827.340642686485,3506.0749913507666,0.0,0.0,4903.310330036556,0.0,4202.2121869169605,877.2550325187486,5709.977592740158,4782.581691879443,4796.124964718428,2559.036378569696,0.0,5181.8533590586685,133257.74772410074,729.9224516599674,3023.4123405042733,0.0,302.5658927753765,3091.5285148230732,700.8309644085315,2621.151826344937,601.3768294120871,0.0,0.0,2212.763936514906,6733.248069256987,30425.774020033263,296.80265014737614,1500.8652390046743,4798.151013748351,3554.724451138061,2281.2511790996537,0.0,0.0,29048.91996824368,0.0,424.0071395443529,38308.90029002611,1325.6808779961482,187.0271027574955,0.0,0.0,55.68786014965981,329.0647824840208,1530.6311776254847,7976.056105951117,28313.80239197877,94.48062141340472,202.20419712722568,539.0830564331853,349.7293594245902,7915.899999513807
20,0,3.63,6.621153575524089,0.0,0.0,27355.078762493227,20567.56158192909,56.722898252052296,88.99239452542135,56.4318184105954,0.0,0.0,0.0,89.42950181293574,12356.790989080559,5374.875103130193,8758.454426181852,0.0,13791.806402134114,6561.264405749088,4863.945456061777,26.06093125280568,6899.087714956809,2375.212781936506,57.6920736806944,18.940077982288773,97.8326953375247,21.32489918996879,32.736181973929284,2992.6219760549707,76.89311381820569,0.0,0.0,42456.51508104797,18.923507568878623,98.1282863848021,85.78789671818717,0.0,0.0,0.0,28.09490505751661,0.0,2568.5069592390687,0.0,0.0,57.59396618053837,0.0,12525.434621692537,1238.5416679542568,71.4426480487693,0.0,34.327106549477676,105545.57828212142,0.0,1.3705765659113094,23.088701266780905,0.0,91.29047241205963,0.0
21,0,3.68,13890.030158908623,45191.220969927585,40748.68603311751,26963.114959061088,22696.994582382416,12906.801463325879,17098.549635226547,40514.9900538201,2790.872170701081,16327.798367948048,2755.486737055647,2622.64631388804,18950.453765972063,14781.933683319525,23224.35504197594,8445.252526245811,14860.577910468213,13883.828273819368,57718.386549946736,9739.185641805334,19938.60243571626,6606.87897369322,3188.8029871544063,9723.455533397735,4353.4390766950455,10214.276650628906,16127.13228624805,8073.486358120413,16566.39224496557,478.5061864046531,12181.791085881223,30768.72271522312,11778.933078466414,571.3017377688228,10663.138014051,9559.286445647509,10748.136263151302,4542.185298288044,10928.048836841783,26227.504492668,3807.109340643669,7030.675412993397,23417.72371974108,3354.8843811223273,1175.8787731634466,5223.567066237375,1725.8150555213795,2342.0845286341355,0.0,3264.6473725523765,18698.456679570816,11162.938275533841,1704.5096650773498,2731.8756418147423,464.82669647205324,2215.3768499053112,0.0
22,0,3.68,136371.64778928633,0.0,241.1117241248897,0.0,0.0,4234.415301739199,33.45170501300082,390.00734804383035,2115.1971844049617,40127.35795359312,657.2323342146393,21923.93504177104,8467.168239247414,2869.327183569569,0.0,43.533699757161465,17741.696266758154,6241.519130349918,0.0,12975.51717979606,13195.60004045113,2677.0983378654582,5481.713926494766,6275.6318676685105,4781.803004271843,617.4618360885217,0.0,4101.885628142793,0.0,2004.7603868455008,7512.702747763643,1248.436704235033,3845.0138809994596,10159.521117360786,0.0,0.0,2572.4238786915244,6761.048476399024,0.0,0.0,5793.73574384409,2767.1434383897813,0.0,0.0,748.8502950973061,0.0,0.0,176.25148276187213,0.0,0.0,0.0,41339.64514959004,5122.2597678843895,0.0,0.0,734.7754386870137,98982.63172412099
23,0,3.68,0.0,0.0,0.0,0.0,28.411202498670587,37.90661335844671,0.0,0.0,121.79397872023212,217.31477624120663,415.10213356361396,106.48098171443858,0.0,0.0,0.0,43.05131772369985,0.0,0.0,312.7810037393851,1.9253617660857407,0.0,19.608866854139364,17.196844487036177,0.0,86.34028036139685,28.867907453806147,0.0,3.8588246437649296,0.0,119.50226729921202,0.0,33.792664248170325,8.271891411043773,90.45468177240852,31.876669683166966,36.08777722045272,9.836067653208346,28.390479800795266,0.0,227.86570297794339,22.190240880506753,0.0,397.2046178926241,6.071456029824812,65.82925064222094,21.812219066819686,10.5755694276834,2.9296873799926604,268747.8041609563,145.4001647434257,106.3436685973528,207.20264539679118,9.270333851642203,23.73246536827628,18.32909012444011,52.34478585877798,0.0
24,0,3.74,1824.9600659498408,13615.72198382142,564.1055159855525,820.1965974925099,1590.474883750004,473.37773264807544,1064.115582915221,0.0,465.9265094405574,2200.4759909086347,708.8027946822508,1672.1808675796701,1022.1658342298596,2669.902685989757,1800.7217306440618,539.9778760957913,3294.966406836892,562.1260284553025,462.4643650666272,1846.8994184650367,2216.212957783557,1509.6271419670059,234.56173317132325,2344.7815304738933,603.2053713679119,2117.138745015282,2198.7623252086073,2225.794410381161,3480.1511424827504,390.8957076466024,2952.0853546177277,2722.0505073928985,954.6106065208388,653.4264214847972,2232.3402619981875,1667.5139041164514,2132.3997035008692,1895.672718447057,2058.2812963217543,818.9856510464421,506.71395456093063,658.8809221411734,554.5326405888294,2812.3782424274327,635.0890094730324,2806.219781810977,2179.9479608911406,588.3302560380266,536.9018976933777,2349.127236138111,2144.8778271064543,4367.474342037489,543.9345898868809,3321.7249600103864,0.0,116.65044912297004,658.1849929929582
25,0,3.74,507.1107403410511,0.0,499.79390559990077,534.2700506096251,478.34927598787743,463.9511100164412,420.6748164055559,22117.439513214893,3.005811161975886,502.2254146379252,0.0,1076.0477347100207,277.1981646054329,671.8717593112766,170.87037968541878,519.0015494335892,462.68093066394636,370.2977531848066,226.90550099893898,437.88994482712496,453.1029795076684,251.2964919093057,1.1658371389380795,239.2906033311757,396.8331354082818,611.7881594604357,742.1174596343097,168.1793468817399,506.4599770782602,0.0,344.54892985071365,0.0,93.48948956438768,0.0,435.6643072951151,286.1133255992632,397.1307680119492,287.99219985711426,61.70351054417747,24.95819457624961,190.65033035229703,563.0120683795757,1.715765463649095,0.0,6.4967687369265,521.407753062999,0.0,231.28322098588592,0.0,0.0,818.7781885365978,574.3379948363931,594.6119525370323,0.0,761.6944360585626,14.783993262787526,0.0
26,0,3.74,111.52256959588844,0.0,24.920894718441357,38.862216517905225,0.0,19.167440325238328,0.0,0.0,31.065075326501425,36.906854794845074,741.9010001893982,45.81744826532702,8.786136428874117,17.017350300259174,62.84981730001512,726.1879971325952,10.481052345078252,37.26528337914112,27.382438640247923,40.59745808295284,81.99397196001631,2466.566029893946,184.11357036753708,0.0,14.3396901946493,89.56173242086984,44.66925373716285,0.0,3.0668426025393396,1072.8148455309467,112.30866086216247,5.591641480475592,82.59334298550773,11517.132819512075,76.95924150299976,26.08147286043405,22.87247960782236,0.0,18.660703396624356,40.454797815299614,429.0481319234312,76.24452058929819,45.8069503523495,0.0,26.60450230584345,4.276832321117686,2.135489865450689,389.28825508300736,419.5751551791589,51.97228072969764,149.5990151203097,65.69942973419825,2.4931796515240285,0.0,14047.797668186551,329.5813010806998,17.249334687800594
27,0,3.82,0.0,2860.302258754372,13349.175308285647,18314.289118820005,13481.270285468521,12090.717738499769,22178.610573121096,0.0,298.5890348198275,32387.691215732382,303.80054541780316,58.514437677644786,26086.40798592921,30672.582750784535,18348.188573380477,17098.103045871976,86565.29929179455,52884.291216177146,5269.97593601771,70461.96116999231,18030.563310270958,17747.225770230252,570.909979002333,74906.02201995991,27220.413928191927,19058.39001289038,16481.859514659514,30769.815712396943,16779.03222411866,0.0,41845.162875629154,6417.749757870611,38231.33472359594,109.05130774161316,17089.541189103413,26873.190781350426,64328.025905120616,73826.03335791617,18631.45669517623,4237.614274511171,32604.203066785878,115848.88317052007,5404.489827734962,13418.203127467876,389.42322822145655,6724.888018593564,18150.47438844752,32382.24643862371,0.0,26300.853465604516,9068.102073739108,9677.339406251996,122949.77832961525,60535.38145025383,94.71187284473943,611.9899891305117,199.8097487795928
28,0,3.82,5176.982972033909,25585.078368568516,20941.504948178288,19540.80858624866,4573.256999715589,4863.311099464329,36006.13621578915,3808.031037571932,125.01903722203035,30391.914834394684,37316.77460234727,152.8152997940025,3585.857928237689,18235.36664457594,11550.897913812529,1526.9854742348534,10613.46422951046,6335.888834260693,0.0,45775.87745186506,10822.640774113668,34148.85019918507,41.18800018210766,20995.948102926468,9798.870010242275,162.6029000699856,7296.0197799736,15273.324470953808,18570.28068105373,24859.7160599153,4349.529122583631,12905.546913920663,10747.678273861487,43.10935419585442,779.5496061549381,542.3369844454458,183.1489923035461,10605.627831599311,106.47008792870359,0.0,0.0,12697.543711722245,0.0,26.483972203303235,14.816265699472757,131.71671150086178,750.6461676332202,725.1483157428532,0.0,675.3526840079876,11504.661827421303,360.53001640476623,1059.6678869085679,12672.930692582564,1108.0176989795493,12.364164944051296,27.917288304174146
29,0,3.82,103.76548381367064,975.083955442977,153.61767182344502,938.1882537983553,1135.1516527783024,1152.6441070332855,996.6374870332457,1134.2263466607665,0.0,2123.2131184392847,0.0,4076.745516950538,479.35727672284764,1717.300445878775,2248.2670381865446,1204.131455868029,3.719783289402944,1268.7929364552656,4603.007784892595,0.0,1668.8880822376636,2275.2273026859525,10.204309280011698,1078.6438658767966,1459.616764473002,1759.9860567756452,2136.384793683872,471.5881634332823,1834.493416716576,2018.6756794749454,726.7930587056825,3002.9865299859835,1023.871251949838,3.0683113064071352,1789.5956535658645,1573.152756212069,406.51046941387307,486.6596750332405,1604.5010056753147,3772.9173991586877,471.4094604164805,390.93427754913836,3802.7584349001363,806.7641392429867,4.1470249691467815,1175.6233244715104,985.9799176242717,1051.6157718354962,137849.87989250402,1108.0185791137483,2755.625681176637,2399.986386519042,483.1633039649552,621.1561280891244,801.6877955818352,6.135140383355982,3678.5830362083543
30,0,3.82,2.8005501315551258,53081.58058340767,57499.85360259318,17.870062401061332,7.900787972397502,7.30190763668104,74.93982349359277,9.570192333301758,0.0,40.699437472247936,0.0,8.206474963061144,4785.067051713135,12.064693949258018,15.755683396386322,3.132380585738904,0.0,0.0,21.5954499140243,0.0,0.0,67.48639457068336,16.726492340726768,0.0,0.0,8.972411904296408,0.0,0.0,40.3196854681074,0.0,0.0,63.855933802574775,0.0,0.0,53.7019081199564,21.107520756031267,0.0,6.052420519049604,8.340236792055597,18.001228777566048,28898.428945945463,0.0,9.004983769532632,8.560981871925406,0.0,0.0,24.51538638803182,3.2896952852685897,0.0,3.1672063688836256,39.08410474148736,30.41326316068273,0.0,0.0,0.0,0.0,3.5052568639617987
31,0,3.95,49945.38750082736,18158.076412163944,187098.73539946077,23087.16055620988,93062.10904028594,17756.487404490486,150909.71343573305,76118.06298328956,104126.56035743892,77596.09359326231,269926.6073043344,165.65476228283632,19697.437076686616,25267.419141131457,13520.184502034761,11430.990470331379,179210.012128783,190917.31089909226,5447.1787979196115,174121.29407458528,11958.284210268886,52205.948628440536,16929.194932060258,188657.14133432574,27090.56807025742,12367.73459514675,10145.264709744422,25703.052769310685,10913.547230957798,271520.8369327386,185685.3719221868,7663.274783080757,20509.735334125493,60553.20114912617,11230.529731536015,11633.03857454326,37218.52309446584,222157.96617688157,9893.265214800555,1459.8156884415487,95256.17270204118,200458.58242528827,1790.5084946931906,9591.313177724185,6949.207210731653,4922.8629796095975,21036.586722380835,18151.71556733624,5.406893008376904,17377.529160409347,8159.269789794329,8720.551781268177,226253.44619504426,160058.22750564088,117.84410022395129,9018.78981534443,36211.351366595736
32,0,3.95,0.0,72170.2912441508,245.09631952003758,42690.946711515266,51636.68298055237,16439.115821874282,1801.8056412399555,0.0,542.8475029914704,1203.130700373812,0.0,1399.249047879905,36102.44512220972,50045.37868806084,76912.67000309836,16046.219504054428,266.4485695267798,57704.67783702339,356322.4209822987,600.4608072847782,69190.00165472897,1841.9890337513812,775.0142564697622,26205.056629248138,4174.2960020628025,58665.83740911131,75998.05894338891,6456.998381426228,64756.91737437077,0.0,30444.77212035216,223960.974716759,17917.634301633057,640.8134128244255,33070.916664144344,23882.10362237541,24219.025323285256,3191.8658152738585,40826.12204047502,307373.25702092197,3816.390126293105,496.97358261475756,351274.29970558826,3794.278008378265,688.115493826347,815.2068165849878,154.21386279135618,566.3053375202758,13.136063638696564,1097.456103588508,178276.57743660765,130381.25093492035,396.0891388128849,0.0,276.3933523713759,675.0563170493804,804.4799748012306
33,0,4.03,71.96182240849295,8807.022713356619,62.91496835336229,10821.293038240749,4174.90833076174,4890.47597920126,27.593767168908318,0.0,25665.67870365011,0.0,0.0,0.0,11731.727359428347,12107.583867391782,8115.261984398617,6315.438001231096,13676.982082570154,13885.421967086053,45059.39142224713,8207.180678928655,8887.483815157597,6251.7871775152535,23479.85815801979,9025.563022513443,81.50359599189792,9238.260894360965,9166.66789101759,70.10422565859855,13648.910821747138,0.0,13671.888593169266,15922.772154885186,7394.576383518036,33687.56415123653,15421.404957975768,11788.11925056408,13805.382119149397,41.86051359235322,8405.430901331549,27504.891593185253,10675.824417253636,13082.64508615633,51625.64684936034,9735.464890734109,17368.064348842116,11265.142489764712,35.33040019713745,123.5111997061857,0.0,18339.33063249745,38985.94420264688,19723.56773911941,13939.56255866622,8634.332713554517,4.252165125601753,21427.646498659975,31315.894188635863
34,0,4.03,3640.637586102815,0.0,1274.5927840828208,15085.550501184716,108.37577238683276,9407.69123320783,8.346860028757227,18678.967937585065,13880.27827751063,21.373655636813183,9375.0713868812,1436.8811761503769,0.0,0.0,0.0,468.0741714234627,17441.046587920468,21582.630864397463,0.0,12362.567082323298,0.0,11870.32872962194,18845.51157098626,0.0,7.202643317676596,815.4671411417702,15.83774230799654,551.9627941776431,186.27515100575985,218.53017958358288,0.0,0.0,140.54546554616815,18056.119696996997,0.0,24938.935472375848,18662.496467106866,13.453015600041711,79.03042100010302,46810.231943664236,23231.167281877373,14527.576792666629,0.0,12005.534951257663,17610.441482325918,23063.457878826528,16.90889756282933,266.734008762965,0.0,15049.74405973591,36098.24638882479,34924.149939366966,0.0,27.843823682072312,6226.5933987164235,21666.12840071667,0.0
35,0,4.03,435.78025970522714,0.0,1488.7539721469393,184.15928378430004,0.0,0.0,0.6876942130102858,0.0,5446.926717217787,486.99448743412313,8456.170154805792,74836.66509368013,0.0,939.7503670269591,0.0,459.2566020360951,0.0,703.5037970115911,1569.4411692453461,378.84392076715835,0.0,0.0,1231.5214592812006,0.0,1461.540131396483,908.8880333070399,0.0,6215.3899191210885,2511.3815671260763,6056.142413310597,0.0,1137.9717856182276,1876.7813238449287,97500.08108603233,0.0,626.3144395948473,0.0,19.537918456591356,1169.7964789122948,0.0,211.43054625416846,495.9563443992342,2522.4618239497204,245.1118364864981,205.8740800924503,101.05564859436792,68.98143471261335,3831.873336292484,0.0,1728.6853990793302,0.0,0.0,0.0,1820.9268298640993,732.7996428243066,0.0,118605.12040597365
36,0,4.03,2.8942647856811523,0.0,0.0,27.793969807411568,4.561436895066615,0.0,0.0,110.67600753377012,251.8861802224756,2171.4013399122705,11.691104352296842,726.830672134384,0.0,80.48624865850562,0.0,0.0,5907.1823216232215,0.0,30634.601296383724,3402.2107522986157,0.0,0.0,0.0,0.0,0.0,0.0,0.9452629094774776,0.0,0.0,39.78016159471304,4223.552327776166,49382.9360310045,0.0,0.0,4861.791378893662,0.0,11900.879012042542,4.2259511889118775,0.0,33954.07223879485,0.0,0.0,25917.298181062433,6404.729367294992,0.0,0.0,0.0,0.0,1261.7677997041521,22194.526549821825,96754.77215056289,28984.800255814727,23.613824936367912,0.0,0.0,292.9484350536953,1500.248360509244
37,0,4.13,313532.1817487383,122747.97138778293,37750.308083569784,801910.7088834323,159414.02140297779,71899.27188542143,40808.77639478905,148619.06253241366,30190.008576801905,48269.37003508083,23943.24238460771,391982.47860400827,147720.96612017948,936970.5028714868,736486.0366979733,510634.6330283703,82781.8462237266,633390.7902092022,792858.482945304,98089.25045678482,736703.5852923702,508626.10418360453,291467.29627161124,100377.67432722336,78857.43803383246,556466.001928005,704465.3206643794,82131.08814254233,556499.3378584412,27888.752650699433,482870.4877961229,962037.45733258,810828.2232429816,120904.8915173316,496574.2881111967,544446.108279168,481734.6520068936,521952.33715104865,663011.7408827974,680214.5098924432,718447.829800677,120528.38032959787,714663.5554773693,340601.01464285515,70882.71378025625,438127.7863790192,246254.52423070566,417404.4968768816,1.762545446294484,491607.04814006656,746587.8376264058,707039.6555028297,563618.0887666206,350394.3679063197,334891.50947955623,85925.74595265242,355730.7796512854
38,0,4.24,5194.028233393859,3570.9517882991363,0.0,2845.6796803444786,21758.575810405044,18606.102990859512,835.2376021423039,6788.435668469939,13466.802736325732,8476.160225047097,10308.065858155704,28830.914740579952,23282.548201027203,23267.252291315595,30168.50647930456,13497.319086320382,12983.203031225969,27872.694915228287,46608.45444956277,9826.100768017975,26903.52780751,7189.397810277501,8773.506669180098,10262.881017704887,8708.690659862104,15702.138893173516,23868.72528525397,8681.228015345028,25554.99855064712,13785.842263052542,29387.546593558636,35603.76662797476,13088.7633709689,15611.413642020869,19409.351338454573,18147.26112559602,18028.560788091392,15054.667620847067,20528.642768835987,37117.6674960959,12266.512640096877,9261.343479614019,37164.8785083711,7407.946726713429,3330.202190375777,8402.118382326646,592.4315731361088,4453.517827760251,26.662264268127498,6884.4931133447435,28802.857926969613,28781.479677031315,12442.476702403565,9449.807584575035,19.257709819009733,4879.870731150073,24324.917887136162
39,0,4.24,0.0,0.0,49095.83901807581,0.0,109.27827699966295,0.0,0.0,23447.58323522561,0.0,41293.41875795212,0.0,0.0,1.2269099186585564,0.0,0.0,23.12755483187117,88.16271835295203,80.96197025014911,0.0,10804.22736064446,0.0,0.0,13.343875502054768,47450.081734913154,0.0,0.0,0.0,0.0,0.0,0.0,36.64013543991096,0.0,2.536433277478302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9887246885197843,0.0,0.0,0.0,0.0,64.36636643986641,0.0,0.0,0.0
40,0,4.24,0.0,461.3610476359208,12218.517672821512,3239.470779473317,0.0,5693.664737384151,44280.96151347765,0.0,0.0,44890.028587841865,0.0,0.0,1029.6118037615497,1892.4554748480607,4126.410314982383,0.0,67.22143301903989,0.0,0.0,0.0,3526.798951314633,0.0,0.0,0.0,87.82636545589666,2314.1358162053234,2102.260541793435,749.1467488486884,0.0,0.0,708.9292954517349,0.0,1139.431742847564,0.0,1591.1005134526208,1676.7543615922882,0.0,2591.489184014525,3777.1241827370723,0.0,2778.1002766240867,0.0,0.0,0.0,317.6059423024095,1737.4389965338244,3289.1270079263404,648.8120596662824,0.0,168.85092192857655,0.0,0.0,3517.310249374473,1035.4098460741097,0.0,333.01272307546617,0.0
