row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,5_Wax_Ext_blank.mzXML Peak height,53_Wax_Brote_24_ 8mg_2.mzXML Peak height,45_Wax_Callo_52_9mg_2.mzXML Peak height,11_Wax_Callo_52_9mg_3.mzXML Peak height,13_Wax_Brote_50 _ 1mg_3.mzXML Peak height,29_Wax_Brote_25_ 3 mg_3.mzXML Peak height,37_Wax_Brote_27_8 mg_1.mzXML Peak height,46_Wax_Brote_33_4mg_3.mzXML Peak height,10_Wax_QC.mzXML Peak height,20_Wax_Brote_6_6mg_1.mzXML Peak height,62_Wax_Callo_56_2mg_1.mzXML Peak height,18_Wax_Brote_6_6mg_2.mzXML Peak height,52_Wax_Brote_14_5mg_3.mzXML Peak height,40_Wax_Brote_6_6mg_2.mzXML Peak height,42_Wax_Callo_56_2mg_2.mzXML Peak height,14_Wax_Brote_44_2 mg_2.mzXML Peak height,12_Wax_Brote_14_5mg_1.mzXML Peak height,55_Wax_QC.mzXML Peak height,23_Wax_Brote_50 _ 1mg_2.mzXML Peak height,9_Wax_QC.mzXML Peak height,57_Wax_Brote_27_8 mg_3.mzXML Peak height,34_Wax_Brote_14_5mg_2.mzXML Peak height,54_Wax_Brote_44_2 mg_1.mzXML Peak height,43_Wax_Brote_33_5 mg_2.mzXML Peak height,63_Wax_Brote_6_8mg_2.mzXML Peak height,59_Wax_Callo_40_2mg_2.mzXML Peak height,17_Wax_Brote_33_5 mg_3.mzXML Peak height,47_Wax_Brote_12_5mg_1.mzXML Peak height,27_Wax_Brote_12_5mg_2.mzXML Peak height,21_Wax_QC.mzXML Peak height,15_Wax_Brote_76_08mg_1.mzXML Peak height,65_Wax_QC.mzXML Peak height,25_Wax_Brote_44_2 mg_3.mzXML Peak height,26_Wax_Brote_6_8mg_1.mzXML Peak height,58_Wax_Brote_22_3mg_1.mzXML Peak height,39_Wax_Callo_52_9mg_1.mzXML Peak height,35_Wax_Brote_76_08mg_3.mzXML Peak height,16_Wax_Brote_25_ 3 mg_1.mzXML Peak height,31_Wax_Brote_22_3mg_3.mzXML Peak height,51_Wax_Brote_33_5 mg_1.mzXML Peak height,28_Wax_Brote_24_ 8mg_3.mzXML Peak height,30_Wax_Brote_33_4mg_2.mzXML Peak height,38_Wax_Callo_40_2mg_3.mzXML Peak height,48_Wax_Brote_6_8mg_3.mzXML Peak height,60_Wax_Brote_50 _ 1mg_1.mzXML Peak height,61_Wax_Callo_56_2mg_3.mzXML Peak height,36_Wax_Callo_40_2mg_1.mzXML Peak height,22_Wax_Brote_76_08mg_2.mzXML Peak height,44_Wax_QC.mzXML Peak height,66_Wax_QC.mzXML Peak height,50_Wax_Brote_24_ 8mg_1.mzXML Peak height,49_Wax_Brote_27_8 mg_2.mzXML Peak height,24_Wax_Brote_33_4mg_1.mzXML Peak height,32_Wax_QC.mzXML Peak height,19_Wax_Brote_22_3mg_2.mzXML Peak height,64_Wax_Brote_25_ 3 mg_2.mzXML Peak height,41_Wax_Brote_12_5mg_3.mzXML Peak height,
9645,73.04770594497754,34.225,,,,,,,,,,,0,0,0,0,0,0,0,1418.6532,0,0,1503.8607,0,0,0,0,0,0,0,0,0,0,0,0,0,1457.9297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1593.8903,0,0,0,0,0,0,0,0,
9655,73.04969090105389,34.23625,,,,,,,,,,,0,0,0,0,0,1618.2389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1535.0,0,0,0,0,0,0,1549.5684,0,0,0,0,0,0,1639.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9656,103.0490264161046,34.23833,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571.0,0,0,0,0,0,547.9805,0,0,0,545.3662,0,0,0,0,0,0,0,0,0,0,
9676,59.05221765381374,34.265,,,,,,,,,,,1437.663,0,0,0,0,0,0,0,0,0,0,0,0,0,1365.6404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1384.0,0,0,1272.9208,0,
9690,89.04449968889409,34.283573,,,,,,,,,,,0,0,1672.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609.5117,0,0,1652.3773,0,1588.103,0,0,0,0,0,0,0,0,0,1663.2141,0,0,1660.4741,0,1773.7324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9696,89.0438383619304,34.29333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1780.5537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1840.3269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1813.0747,0,0,0,
9707,89.04800505263334,34.303333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1652.9991,0,0,0,0,0,1640.2902,0,0,0,1657.8877,0,0,0,0,0,0,0,0,0,0,
9708,89.04386952344623,34.30375,,,,,,,,,,,0,0,0,0,1817.4237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1685.1747,0,0,0,0,0,0,0,0,0,0,0,1707.617,0,0,0,0,0,0,0,1507.3635,0,
9725,89.04492334292654,34.328335,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1826.0872,0,0,0,1581.0186,0,0,0,0,0,0,0,0,0,0,0,1641.173,0,0,0,0,0,0,0,0,0,0,
9754,59.04838652817772,34.375,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1339.0,0,0,0,0,1296.3163,0,0,0,0,0,0,0,0,1367.0,0,0,0,
9762,73.04928369142053,34.386425,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1620.9717,0,0,0,1434.7142,1507.0,0,0,0,0,0,1329.23,0,0,0,0,0,0,0,0,1570.3016,0,0,0,0,1478.0,0,0,1490.1954,0,0,0,0,0,
9763,89.04882381727063,34.388,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1881.1265,0,1716.3613,0,0,0,0,0,0,0,0,0,0,0,1835.1199,0,0,0,0,0,1634.3092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1527.8956,0,
9780,73.05000305175781,34.411667,,,,,,,,,,,0,0,0,0,0,0,0,1421.0,0,0,0,0,0,0,0,1598.2583,0,0,0,0,0,0,0,0,0,0,1758.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9786,89.04436232059484,34.4225,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1818.2543,0,0,1594.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1844.5736,0,0,0,0,0,0,0,0,0,0,0,1511.54,0,0,0,0,0,0,0,
9789,71.06604361380715,34.42625,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,729.0,0,0,0,0,681.0,0,0,0,0,0,0,0,0,0,0,0,0,0,705.0,0,0,0,0,0,0,0,0,0,724.3662,
9795,87.03921226958472,34.431667,,,,,,,,,,,0,0,0,0,0,0,0,0,1168.0,0,0,0,0,0,0,0,0,0,0,1148.9137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,963.05,0,
9802,59.04663411137972,34.449997,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1291.0,1301.0035,0,0,0,0,0,1247.0,0,0,0,0,0,0,
9826,101.03987281138991,34.491665,,,,,,,,,,,0,0,0,0,0,0,390.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438.0,0,0,0,0,0,0,0,398.27466,0,0,0,0,0,
9829,73.048759161564,34.49625,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1549.575,0,0,0,1623.6935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.7444,0,0,0,0,0,0,0,0,1333.9417,0,
9845,89.04211123181872,34.515625,,,,,,,,,,,1889.3193,0,0,0,0,0,0,0,0,1718.0,0,0,0,1568.7837,1600.5851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1651.2349,0,1588.0804,0,0,1664.5347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1602.9474,
9851,88.03891924656364,34.531666,,,,,,,,,,,0,0,0,0,0,0,0,345.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358.34808,0,0,0,0,0,0,0,385.0,0,0,0,0,0,0,
9855,89.04602271463853,34.535,,,,,,,,,,,0,0,0,1797.4158,0,0,0,0,0,0,1599.5471,1731.0283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1621.0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9875,73.0481246124192,34.565,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1585.341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1607.0,0,0,1430.3632,1834.0,0,0,0,0,0,0,0,0,0,1771.0,0,0,0,0,0,0,0,0,0,
9887,89.04626393921264,34.57625,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1781.215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693.5608,0,0,0,0,0,0,1683.146,1762.5665,0,0,
9907,89.04804091006915,34.60125,,,,,,,,,,,0,0,0,0,0,0,1658.3622,0,1801.3972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1581.0049,0,0,0,0,0,0,0,0,0,0,0,0,1727.1442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9911,89.04512117386501,34.60625,,,,,,,,,,,0,1578.3994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1648.524,0,0,1594.4348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1598.893,
9920,89.04896103030198,34.621666,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1601.4701,0,0,0,0,0,0,0,0,0,0,0,1587.7599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1578.639,0,
9923,103.05815760764028,34.626667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,628.0,0,0,0,0,0,0,0,0,0,0,573.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564.46216,0,0,0,0,0,0,0,0,0,0,0,0,
9936,89.04425395686962,34.641666,,,,,,,,,,,0,0,0,0,1878.3551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1708.2959,0,0,0,0,0,0,0,0,0,1673.2512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9938,87.04852307098146,34.645,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1036.0632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1155.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1178.0,0,0,0,
9959,71.06153774119743,34.66833,,,,,,,,,,,0,0,0,0,0,0,708.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642.6143,0,0,0,0,0,0,0,
9995,89.04547544125514,34.705,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1516.7001,0,0,0,0,0,0,0,0,0,0,0,0,1679.6104,0,0,0,0,0,0,0,1488.7258,0,0,0,0,0,0,0,0,0,0,0,0,0,1562.5771,0,0,1559.1676,0,0,0,0,0,0,0,0,
10005,87.04204519522122,34.713753,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1139.6931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1338.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1156.0,0,1163.5839,0,0,
10008,56.0470306970754,34.71875,,,,,,,,,,,0,0,0,0,0,464.53915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432.31845,0,0,0,0,0,413.69394,0,0,521.96686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10014,89.04719929306367,34.72333,,,,,,,,,,,0,0,0,0,0,0,1600.3834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1720.1782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1617.3684,
10017,73.05000305175781,34.733334,,,,,,,,,,,0,0,0,0,0,0,0,1502.0,0,0,0,0,0,0,1510.0765,0,0,0,0,0,1286.621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10034,89.04412357167799,34.755,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1592.0381,0,0,1660.5675,0,0,0,0,0,0,0,0,0,0,0,0,0,1629.0491,
10038,87.05000305175781,34.75875,,,,,,,,,,,0,0,0,1308.0,1276.1017,0,0,0,0,0,0,0,0,0,0,1188.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1253.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10052,89.046551678166,34.773335,,,,,,,,,,,0,0,0,0,0,0,0,0,1805.5104,0,0,1758.0522,0,0,0,0,0,0,1732.4534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10092,72.05325732160271,34.834286,,,,,,,,,,,0,0,0,0,0,642.0,0,0,0,0,631.49005,0,0,0,0,0,0,0,0,0,0,0,630.0,0,0,0,0,0,0,0,0,607.0,657.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,717.0,0,0,0,0,582.8841,0,
10108,89.04022425747995,34.850002,,,,,,,,,,,0,0,1599.2305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1513.5626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1544.0804,0,0,1575.9584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10117,103.04907026484031,34.862503,,,,,,,,,,,0,559.0075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537.38525,0,0,0,0,0,567.0,0,0,0,567.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10126,89.05067073138953,34.878334,,,,,,,,,,,1841.9761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1624.1226,0,0,0,1747.782,0,0,0,0,0,0,0,0,0,
10135,89.04557809499359,34.89,,,,,,,,,,,0,0,0,0,0,0,1735.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1851.4935,0,0,0,0,1528.6112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1523.0942,0,0,0,0,0,0,0,
10153,89.04372799684076,34.914997,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1534.8523,0,0,0,0,0,0,0,0,0,0,1563.7957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1544.7864,0,
10167,89.04715979030652,34.931667,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1735.8894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1697.6943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1719.0194,0,0,0,
10175,57.05735529150817,34.940002,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1967.5188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1761.3551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1585.0,0,0,0,0,0,0,
10183,57.05144256827949,34.951664,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1040.4401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1071.0,0,0,0,0,0,0,0,0,0,0,0,1114.3586,0,0,0,0,0,
10184,87.04590997545087,34.952274,,,,,,,,,,,0,0,0,0,1223.8412,0,0,0,1208.0,1189.0,0,0,0,0,0,0,0,0,0,1161.1473,0,0,0,1161.0,0,0,0,0,0,0,0,0,1083.5065,0,0,1109.0,0,1232.0,0,0,1165.0,0,0,0,0,0,0,1183.0,0,0,0,0,1176.0,0,0,0,0,
10221,89.04916445763874,34.9975,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,1749.2924,0,0,0,1783.3954,1909.1694,0,0,0,1557.0194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10222,73.05366312278834,34.998333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1327.0,0,0,0,0,1532.2742,0,0,0,0,1472.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10224,84.04872259000395,35.0,,,,,,,,,,,0,329.58026,0,0,0,0,322.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341.12958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10276,82.04665548060186,35.06125,,,,,,,,,,,0,0,0,0,0,0,0,0,0,5355.3154,0,0,0,0,0,0,0,0,0,0,0,4059.9465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3639.4382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3702.3816,0,
10280,82.04440797690006,35.066,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,4835.437,0,0,0,0,0,0,0,0,0,0,3274.5967,0,0,0,0,0,0,0,0,0,2587.5999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2841.0747,0,0,0,0,2357.1492,
10281,82.04853059042703,35.066666,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,7445.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4888.756,0,0,0,0,4425.7583,0,0,0,0,0,0,0,0,0,0,0,0,0,
10303,87.0438596821079,35.09833,,,,,,,,,,,0,1055.7439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1095.0,0,0,0,0,0,0,0,0,0,0,1044.0,0,0,0,0,0,0,
10308,59.04987017655973,35.101997,,,,,,,,,,,1364.728,0,0,0,0,0,0,0,0,0,0,0,0,0,1334.9651,0,0,0,0,0,0,0,0,1390.0,0,1308.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1366.0,0,
10334,103.04914706741978,35.135,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524.2455,0,0,0,603.0,0,0,0,0,0,0,610.0,0,0,0,
10350,72.05713803103826,35.165,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667.1526,0,0,0,0,0,0,724.0,0,0,0,721.0,0,0,0,0,0,0,0,0,612.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10355,89.04457528371438,35.16833,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1632.3715,0,0,0,0,0,0,0,0,0,1699.242,0,0,1522.0641,0,
10358,59.04505172583839,35.175,,,,,,,,,,,0,0,0,0,0,0,0,1289.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1321.0,0,0,0,0,1355.0,0,0,0,0,0,0,0,0,0,1323.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1362.7365,0,0,
10361,126.02101240124853,35.179996,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377.0,491.0,0,0,0,0,0,0,0,0,0,0,0,0,393.77222,0,0,0,0,0,0,0,0,0,0,
10381,89.0427169408547,35.215,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1632.1738,1651.4467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1662.6643,0,0,0,
10387,89.04777129690096,35.228333,,,,,,,,,,,0,0,0,0,1892.6104,0,0,0,0,1679.3777,0,0,0,0,0,0,0,0,1668.6417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10459,125.99769067476666,35.30625,,,,,,,,,,,0,0,0,0,0,0,556.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468.0,0,0,0,0,0,0,0,0,0,0,0,0,0,492.0,0,0,0,491.60062,
10469,59.047356711739646,35.320004,,,,,,,,,,,0,0,0,1519.0,1481.8727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1401.0,0,0,0,
10470,57.05313287775847,35.321003,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,804.0,0,0,0,0,0,0,0,0,0,0,0,0,0,933.77136,0,0,0,0,0,907.0,0,0,0,961.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,847.04865,0,0,
10477,59.052606691490304,35.33,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1413.0,0,0,0,1370.0,0,0,0,0,0,0,0,1408.4613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10489,89.0434697959437,35.34,,,,,,,,,,,0,0,0,0,0,0,0,1598.6147,0,0,0,0,0,0,0,0,1856.0522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1553.9093,0,
10495,97.04826321408386,35.346664,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608.88635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574.0,0,0,0,0,559.0,0,0,0,0,0,0,0,0,
10510,69.03179900107858,35.37,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667.0,641.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621.9,0,0,0,0,0,0,0,0,0,0,699.705,0,0,0,
10529,89.0440940403508,35.38666,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1545.5992,1704.7833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1584.5276,0,0,0,0,0,
10558,89.03433236449744,35.42167,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1574.8381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1700.3937,1721.3777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10580,89.04807472442056,35.457,,,,,,,,,,,0,0,0,1825.2256,1886.0646,0,0,0,0,1820.0,0,0,0,0,1613.2375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1665.9221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10624,59.045705726137584,35.506252,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1685.1986,0,0,0,0,0,0,0,1737.0,1541.1322,0,0,0,0,1850.8315,0,0,0,0,0,0,0,0,1682.4657,0,0,0,0,1433.0,1707.0,0,0,0,0,1781.0,0,0,0,0,
10644,87.04722266800694,35.52833,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1194.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118.295,0,1140.6245,0,0,
10656,73.04861811033413,35.541668,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1917.107,0,0,0,0,1700.6515,0,0,0,0,0,0,0,0,0,0,0,0,1731.0717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10663,87.04876147280267,35.546665,,,,,,,,,,,0,0,0,0,0,0,1125.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1059.739,0,0,0,0,0,0,0,0,0,0,0,0,0,1121.0,
10717,59.04999923706055,35.605,,,,,,,,,,,0,0,1312.0416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1353.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300.5193,0,0,0,0,0,
10726,125.99236858900004,35.609997,,,,,,,,,,,0,534.0,0,0,0,0,0,508.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544.2955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
